Right Collar Abduction;Right Collar Internal;Right Shoulder Abduction;Right Shoulder Internal;Right Shoulder Flexion;Right Elbow Pronation;Right Elbow Flexion;Right Wrist Ulnar;Right Wrist Flexion;Right Hip Flexion;Right Knee Flexion;Right Ankle Dorsiflexion;Left Collar Abduction;Left Collar Internal;Left Shoulder Abduction;Left Shoulder Internal;Left Shoulder Flexion;Left Elbow Pronation;Left Elbow Flexion;Left Wrist Ulnar;Left Wrist Flexion;Left Hip Flexion;Left Knee Flexion;Left Ankle Dorsiflexion;Right Pelvis X;Right Pelvis Y;Right Pelvis Z;Right Pelvis Q0;Right Pelvis Q1;Right Pelvis Q2;Right Pelvis Q3;Left Pelvis X;Left Pelvis Y;Left Pelvis Z;Left Pelvis Q0;Left Pelvis Q1;Left Pelvis Q2;Left Pelvis Q3;RLeft Collar Abduction;RLeft Collar Internal;RLeft Shoulder Abduction;RLeft Shoulder Internal;RLeft Shoulder Flexion;RLeft Elbow Pronation;RLeft Elbow Flexion;RLeft Wrist Ulnar;RLeft Wrist Flexion;RLeft Hip Flexion;RLeft Knee Flexion;RLeft Ankle Dorsiflexion;LRight Collar Abduction;LRight Collar Internal;LRight Shoulder Abduction;LRight Shoulder Internal;LRight Shoulder Flexion;LRight Elbow Pronation;LRight Elbow Flexion;LRight Wrist Ulnar;LRight Wrist Flexion;LRight Hip Flexion;LRight Knee Flexion;LRight Ankle Dorsiflexion
-5,269506508;0,998251553;10,8578659;44,64329;72,57327178;112,9166469;23,83269294;-7,407873367;-5,120792488;44,40976778;72,47205405;-2,425869526;-6,432524497;-0,662261736;10,56842123;34,75610853;67,98036107;112,3968817;23,56975538;0,264061764;-5,57221639;42,94090511;73,51691169;0,796640002;-0,097915249;-0,250895669;0,378587653;0,681010287;0,164959607;-0,189151504;0,67699384;-0,115175054;-0,244579706;0,383913082;0,697639947;0,167626463;-0,199276265;0,65597604;-6,56610337;0,198136704;-1,830917473;45,74845298;70,91510765;108,7937053;-3,848413799;-2,957853031;-0,011198903;45,04250511;74,9127777;1,102057856;-4,107494603;0,241884939;4,719441229;49,93753707;73,65780663;119,0683498;1,618375193;-9,218527269;-1,854360872;42,39322344;71,46322911;-2,524990425
-5,268492783;0,996351452;10,89855217;44,58430698;72,54095145;112,6969166;24,02209865;-7,378333703;-5,172382582;44,40877366;72,4712273;-2,426280527;-6,433368934;-0,660838489;10,60065336;34,71199907;67,95259599;112,210086;23,72696054;0,292811089;-5,600436858;42,93990957;73,51676829;0,79644582;-0,097911507;-0,250898834;0,378589578;0,681010573;0,164966714;-0,189153028;0,676991392;-0,115179332;-0,244583024;0,383909395;0,697637778;0,167631526;-0,199284674;0,655975308;-6,567086265;0,197496135;-1,823422667;45,74342376;70,91587699;108,7933835;-3,850210244;-2,957474471;-0,011478397;45,04127743;74,91158482;1,101573194;-4,11136232;0,238002557;4,726208819;49,93389675;73,65759333;119,0662847;1,61730427;-9,218050549;-1,855127184;42,3919711;71,46273035;-2,525322884
-5,267299547;0,994215113;10,94060544;44,52480406;72,50698063;112,4699396;24,21963976;-7,348199088;-5,224104229;44,40779261;72,47037384;-2,426771186;-6,434154894;-0,659643082;10,63437063;34,66686149;67,92402935;112,0160104;23,88993519;0,322603298;-5,628183875;42,93894725;73,5166767;0,796271984;-0,097907678;-0,250902221;0,378591302;0,681010867;0,164974303;-0,189154643;0,67698877;-0,115183759;-0,244586064;0,383906089;0,697635205;0,167636419;-0,199293264;0,655974672;-6,56811466;0,196787942;-1,815595948;45,73852918;70,9163676;108,7930196;-3,852021197;-2,957061422;-0,011699509;45,04006942;74,9104184;1,101065206;-4,115314516;0,234260245;4,733214812;49,93026409;73,6571096;119,0641669;1,616136405;-9,217593578;-1,855946217;42,39078581;71,46221297;-2,525741538
-5,266226421;0,991747428;10,98506453;44,46395732;72,4716781;112,2344214;24,42597645;-7,316833989;-5,275692128;44,40677659;72,46947178;-2,427298118;-6,435011377;-0,658685074;10,66981088;34,61990026;67,8943406;111,8109563;24,06005159;0,352743498;-5,655375418;42,93822321;73,51666833;0,796072686;-0,097903455;-0,250905752;0,378593053;0,681011185;0,164982483;-0,18915626;0,67698597;-0,115188582;-0,244588811;0,383903158;0,697632826;0,167640246;-0,199301268;0,655974137;-6,569017458;0,196155296;-1,807105612;45,73311233;70,916818;108,79296;-3,853448002;-2,956515468;-0,011636249;45,03880829;74,90920782;1,100514772;-4,119074592;0,230925078;4,740292947;49,92649576;73,65631393;119,0620724;1,614911425;-9,217061295;-1,856862365;42,38981412;71,46171556;-2,526219153
-5,265171201;0,989507902;11,03179817;44,40100792;72,43544647;111,9893657;24,64149741;-7,284447373;-5,327890249;44,40555803;72,46846084;-2,427830927;-6,435915071;-0,657479024;10,70626;34,57182481;67,864195;111,5968073;24,23681861;0,383890961;-5,682961907;42,93807296;73,51689635;0,796021583;-0,097898645;-0,250909437;0,378594884;0,681011454;0,1649917;-0,189158435;0,676982942;-0,115193397;-0,244591712;0,383899696;0,697629733;0,167641875;-0,199307584;0,655975063;-6,570073927;0,19544404;-1,798165151;45,72733827;70,91713097;108,7931595;-3,854632506;-2,955799014;-0,011613688;45,03733371;74,90785009;1,099894081;-4,122593343;0,225894358;4,746573005;49,92287593;73,6556886;119,0603992;1,613729606;-9,216362064;-1,857807559;42,38945185;71,46144933;-2,526840442
-5,263879821;0,987422083;11,08018177;44,33799359;72,39839833;111,7360224;24,86361892;-7,250616813;-5,380126438;44,40392699;72,46728469;-2,428391179;-6,436623228;-0,655733035;10,74367753;34,52208607;67,83315084;111,3748265;24,42063989;0,415281082;-5,710682766;42,93831096;73,51729031;0,796127289;-0,09789344;-0,250913289;0,378596967;0,681010762;0,165003311;-0,189161917;0,676980148;-0,11519834;-0,244594781;0,383895784;0,69762548;0,167641961;-0,199313142;0,65597751;-6,571239996;0,194665949;-1,789081339;45,72189657;70,91736594;108,7929442;-3,856051561;-2,954876728;-0,011889332;45,03538736;74,90623027;1,099208823;-4,126067227;0,218960129;4,752065129;49,91913099;73,655328;119,0591541;1,612563053;-9,215577052;-1,858770886;42,38950063;71,46134949;-2,527603311
-5,262402472;0,985158361;11,13063991;44,27507321;72,36088172;111,4751093;25,09147985;-7,214024297;-5,431168203;44,4014144;72,46573594;-2,428946654;-6,437258613;-0,654254173;10,78223208;34,47029467;67,80119511;111,1474364;24,61094752;0,447778865;-5,738742702;42,93818022;73,51751036;0,796202563;-0,097887929;-0,250917364;0,378599508;0,681008844;0,165018916;-0,189168486;0,676976994;-0,115203745;-0,244597957;0,383891944;0,697620738;0,167643217;-0,199320513;0,655979702;-6,572227852;0,193867485;-1,78005173;45,71674543;70,9173672;108,7921938;-3,857669503;-2,953665615;-0,012188993;45,03253816;74,90417535;1,098450321;-4,12967201;0,212239498;4,758170749;49,91479308;73,65489832;119,0585974;1,611487363;-9,214838965;-1,859530649;42,3892133;71,46110763;-2,528432646
-5,261004457;0,982588312;11,18374213;44,2122338;72,32184404;111,2017773;25,32948995;-7,175821168;-5,481491798;44,39865478;72,46401703;-2,429579926;-6,437962792;-0,65351634;10,82242443;34,41632457;67,76900295;110,9132865;24,80743649;0,480320366;-5,766279906;42,93731957;73,51738811;0,796053425;-0,097882216;-0,250921551;0,378602316;0,681006563;0,165035575;-0,189175718;0,676973775;-0,115210012;-0,244601009;0,383888491;0,697616277;0,167646504;-0,199331269;0,655980643;-6,573120161;0,193100334;-1,770879172;45,71176902;70,91694995;108,7912339;-3,859320973;-2,952416431;-0,012545454;45,02946373;74,90196049;1,097614568;-4,133225226;0,207308205;4,765482662;49,90971641;73,65411913;119,0584614;1,610758743;-9,214171633;-1,860206607;42,38805699;71,4605597;-2,529206063
-5,259517378;0,978814847;11,23807998;44,14956529;72,28214341;110,9169973;25,5774479;-7,138258214;-5,533642629;44,39678785;72,46266854;-2,430320545;-6,438810405;-0,653129672;10,86397202;34,35986647;67,73617537;110,6684769;25,01136813;0,51418705;-5,793473251;42,93624758;73,51720293;0,795730656;-0,097876142;-0,250925922;0,378604806;0,681004506;0,165049103;-0,189179911;0,676971489;-0,115217287;-0,244603509;0,383885827;0,697612644;0,167650171;-0,199342297;0,655980617;-6,574203021;0,192666736;-1,761908502;45,70692472;70,91637428;108,7901735;-3,861330519;-2,951331214;-0,013012218;45,02717416;74,90003477;1,096843365;-4,136791475;0,204084268;4,773674186;49,90441961;73,65299729;119,058077;1,60997608;-9,213646154;-1,860662935;42,38670338;71,45992824;-2,529861608
-5,258047987;0,973876298;11,29427254;44,08702507;72,24103791;110,6221891;25,83613222;-7,100528579;-5,587610352;44,39586806;72,46172878;-2,431097313;-6,439619573;-0,652651791;10,90623008;34,30173722;67,7022768;110,4180321;25,22141402;0,54798673;-5,820156748;42,93547122;73,51720744;0,795469032;-0,097869775;-0,250930427;0,378606903;0,681003104;0,165058704;-0,189181098;0,676969879;-0,115224796;-0,244606021;0,383883017;0,697609089;0,167653141;-0,199351869;0,655980796;-6,575456364;0,192894172;-1,75296409;45,70214378;70,91566807;108,7893381;-3,863606795;-2,950374118;-0,013586752;45,02578414;74,89842459;1,096025223;-4,14039313;0,200645503;4,781975487;49,89909588;73,65176773;119,0575716;1,609259307;-9,213103041;-1,861138795;42,38574295;71,45939732;-2,530495173
-5,256565315;0,969090146;11,3525433;44,02411615;72,19905772;110,3188625;26,10171224;-7,06228152;-5,642102487;44,39523936;72,46090903;-2,431878765;-6,440355343;-0,652081115;10,95011882;34,24166893;67,66767852;110,1591547;25,4391476;0,582705664;-5,846079617;42,93464271;73,51719922;0,795209841;-0,097863249;-0,25093506;0,378608858;0,681002277;0,165067021;-0,189181339;0,67696801;-0,115232556;-0,244608613;0,383880084;0,697605686;0,167656232;-0,199361811;0,655980707;-6,576857687;0,193000196;-1,743793535;45,69720983;70,91505854;108,7886474;-3,865945461;-2,949638218;-0,013973824;45,0246882;74,89689999;1,095164507;-4,144065501;0,197211518;4,790806956;49,89371302;73,65031931;119,0568161;1,608756854;-9,212504724;-1,861722505;42,38475947;71,45881173;-2,531155153
-5,255075751;0,964120206;11,41302371;43,96135331;72,15641647;110,0036991;26,37563274;-7,023334482;-5,696077203;44,39428779;72,45994981;-2,432742632;-6,441113535;-0,652047667;10,99490949;34,18007259;67,63252874;109,8917025;25,6633702;0,617890938;-5,871577598;42,93385317;73,51723106;0,794944555;-0,09785652;-0,250939814;0,378611099;0,681000823;0,165076415;-0,189182586;0,676966515;-0,11524057;-0,244611216;0,383877095;0,697602296;0,167659114;-0,199371795;0,655980612;-6,578244517;0,19353815;-1,73422464;45,69153673;70,91456477;108,7883146;-3,86800368;-2,948905623;-0,014285374;45,02317009;74,89507012;1,09443195;-4,147680719;0,194480122;4,80050652;49,8878513;73,64889977;119,0561153;1,608413307;-9,211871999;-1,86229855;42,38378388;71,45817816;-2,531844475
-5,253671576;0,960812554;11,47628591;43,89688802;72,11274281;109,678695;26,65770637;-6,983662257;-5,750061289;44,39283457;72,45881212;-2,433484314;-6,441841776;-0,651710925;11,04125242;34,11728843;67,59678494;109,6164197;25,89488153;0,65365375;-5,895474321;42,93338363;73,51741849;0,794695492;-0,097849718;-0,25094463;0,378613504;0,681000159;0,165087974;-0,189184883;0,676963684;-0,115249082;-0,244613776;0,383873867;0,69759873;0,167660493;-0,199381593;0,655980928;-6,579582257;0,194024133;-1,724024078;45,68477498;70,91419834;108,7883787;-3,869620118;-2,948256413;-0,014507291;45,02116175;74,89304508;1,09367268;-4,151445909;0,192242705;4,810712182;49,88185093;73,64747794;119,0553057;1,607979447;-9,211339669;-1,862986243;42,38306435;71,45764286;-2,532538123
-5,252186569;0,958433591;11,54098993;43,83187241;72,06821289;109,3479175;26,94610817;-6,943559263;-5,804078272;44,39135327;72,45765485;-2,434187554;-6,442827857;-0,650809422;11,09013968;34,05301062;67,55971044;109,3328316;26,13422891;0,691229972;-5,918347056;42,93726289;73,51967576;0,794319451;-0,09784283;-0,250949616;0,378615957;0,680999749;0,165100223;-0,189187194;0,676960427;-0,115258381;-0,244619862;0,383866121;0,697595987;0,167652893;-0,199382155;0,655979573;-6,58122939;0,194084767;-1,713711669;45,67776077;70,9139562;108,7888504;-3,871218173;-2,947670379;-0,014731995;45,01907519;74,89095573;1,092827765;-4,155345307;0,189529707;4,821083127;49,87566501;73,64669018;119,0550891;1,608421291;-9,211432081;-1,863456018;42,38660654;71,45881972;-2,533463764
-5,25080987;0,955612678;11,6075247;43,76507948;72,02251805;109,00638;27,24351208;-6,90254674;-5,858583894;44,38980652;72,45646269;-2,43486529;-6,443909256;-0,649580105;11,14133158;33,98756683;67,52128506;109,0365333;26,3828846;0,729405282;-5,940545118;42,94129894;73,52200802;0,793939428;-0,097835526;-0,250954769;0,378618394;0,680999257;0,165113346;-0,189189748;0,676957114;-0,115268289;-0,24462618;0,383858052;0,697593105;0,167644819;-0,199383014;0,655978102;-6,582826603;0,194150575;-1,70333982;45,6702217;70,91371109;108,7894113;-3,872765258;-2,947199362;-0,014769825;45,01695202;74,88888835;1,091962085;-4,159286534;0,186762391;4,831612874;49,86966835;73,64576022;119,0548908;1,60889506;-9,211565401;-1,863682886;42,3902756;71,46006131;-2,534356182
-5,249509674;0,95266258;11,67573086;43,69772121;71,97593925;108,6565576;27,54878058;-6,860345382;-5,912644685;44,38830506;72,45532798;-2,435516121;-6,444917964;-0,648667798;11,19365064;33,9207404;67,48218049;108,7296743;26,63813605;0,768778356;-5,962741032;42,94537613;73,52436809;0,793548209;-0,09782774;-0,250959968;0,378620741;0,680998938;0,165126405;-0,189191888;0,676953718;-0,115278641;-0,244632539;0,383849908;0,697590151;0,167636431;-0,199384223;0,655976672;-6,584288444;0,194116837;-1,692949823;45,66242953;70,91349028;108,7898146;-3,874159023;-2,946608855;-0,01485649;45,01489785;74,88686636;1,091159159;-4,163253133;0,184068969;4,842187941;49,86358993;73,64466503;119,0545669;1,609364985;-9,211743057;-1,863740264;42,39391686;71,46127102;-2,535241177
-5,248652138;0,949590287;11,74634142;43,62741537;71,92860138;108,2980431;27,86247793;-6,816784039;-5,966817727;44,38673878;72,45421242;-2,436179791;-6,445880085;-0,647660831;11,24719882;33,85272808;67,44164964;108,4129426;26,90089636;0,808659489;-5,984391537;42,94952896;73,52675225;0,793155859;-0,097819318;-0,250965061;0,37862325;0,680998365;0,16514016;-0,189193927;0,676950358;-0,115289156;-0,244639035;0,38384159;0,697587394;0,167628013;-0,199385515;0,655975236;-6,585282283;0,194331227;-1,682394962;45,6549213;70,91334353;108,7899041;-3,875447325;-2,945869171;-0,014626908;45,01276309;74,88483719;1,090391879;-4,167290484;0,181321142;4,852722635;49,85740857;73,64358795;119,0541982;1,609619346;-9,211826015;-1,863803989;42,39753401;71,46241604;-2,536093612
-5,247865522;0,946446267;11,81840921;43,55509872;71,880191;107,9366106;28,18211323;-6,773680849;-6,020536102;44,38516416;72,45309929;-2,436843612;-6,446799534;-0,646677354;11,30222203;33,78391522;67,3987425;108,0862432;27,17207684;0,847667191;-6,005348772;42,95331967;73,52891367;0,792781276;-0,097810787;-0,250970353;0,378625726;0,680997748;0,16515426;-0,189196197;0,676946874;-0,115299837;-0,24464578;0,383833336;0,697584953;0,167621404;-0,199388755;0,655973244;-6,586364485;0,194694757;-1,67188011;45,64776812;70,9127556;108,7893419;-3,876791154;-2,945055328;-0,014286255;45,01059424;74,88278602;1,089619901;-4,171519268;0,178881533;4,863525664;49,85128638;73,64257449;119,0536419;1,609396441;-9,211584713;-1,863957233;42,40078182;71,46327862;-2,536968871
-5,247229128;0,943214556;11,89200317;43,48187123;71,83102033;107,5682231;28,50909738;-6,730225018;-6,074269941;44,38365666;72,4519914;-2,437564424;-6,447390482;-0,646122544;11,35758806;33,71374012;67,35441131;107,7480916;27,44834401;0,88584732;-6,025754111;42,95412011;73,52973769;0,79254565;-0,097801993;-0,250975949;0,378628125;0,680997468;0,165168475;-0,189198529;0,676943086;-0,115310542;-0,244651535;0,383826205;0,697581999;0,167620757;-0,199399511;0,655971987;-6,587468281;0,195276795;-1,661321528;45,64062892;70,91229423;108,7887809;-3,878340093;-2,944356003;-0,014160688;45,00852799;74,8807721;1,088765223;-4,175857786;0,176761507;4,874468184;49,84482959;73,64116774;119,0526636;1,608370912;-9,210870877;-1,864366454;42,40097069;71,46288221;-2,537785335
-5,246898454;0,939687616;11,96755753;43,40729304;71,78023046;107,1889002;28,84522098;-6,685560366;-6,128389049;44,38168698;72,45067171;-2,43831474;-6,447822717;-0,645870424;11,41380454;33,64229943;67,3088656;107,3991218;27,73130837;0,9243495;-6,045943322;42,9533657;73,52987888;0,792344476;-0,097793142;-0,250981638;0,378630795;0,680997536;0,165184259;-0,189202549;0,676938293;-0,115321403;-0,244656775;0,383819717;0,697578086;0,167623751;-0,199414073;0,655971405;-6,588372668;0,196066199;-1,65051025;45,63404731;70,91184583;108,7870608;-3,879786365;-2,943735744;-0,014192781;45,00608652;74,87856969;1,087757668;-4,18029069;0,174501925;4,88533223;49,83829653;73,63960489;119,0515414;1,606869987;-9,209964465;-1,8649018;42,39954851;71,46185448;-2,538557097
-5,246764974;0,935872875;12,04398973;43,33267411;71,72889556;106,7992182;29,18756477;-6,640572267;-6,183145691;44,38001969;72,44947938;-2,439063126;-6,448254648;-0,645789752;11,47033212;33,57038434;67,26134508;107,0408938;28,02166872;0,962902143;-6,065982049;42,95254511;73,52999788;0,792073613;-0,09778412;-0,250987431;0,378633324;0,68099793;0,165199145;-0,189205237;0,676933515;-0,115332634;-0,244661802;0,383813483;0,697573093;0,167625812;-0,199428667;0,655971786;-6,589107345;0,196989227;-1,639438624;45,62759313;70,91150292;108,7849915;-3,881059409;-2,943097921;-0,014295737;45,00392589;74,8764642;1,08673378;-4,184749606;0,172253202;4,896402256;49,83146749;73,63783333;119,0504301;1,605429729;-9,209049359;-1,865372979;42,39808703;71,46089554;-2,539335448
-5,246752041;0,931910792;12,12151431;43,25764402;71,67660781;106,4043541;29,53808086;-6,596197244;-6,238965906;44,37876882;72,44843602;-2,439865815;-6,448515187;-0,645860477;11,52630082;33,4981947;67,21164498;106,6691821;28,32143958;1,001458879;-6,085308162;42,95163083;73,53022685;0,791713837;-0,097774882;-0,25099327;0,378635546;0,680998525;0,165212567;-0,189206214;0,676929088;-0,115343883;-0,244666721;0,383807484;0,697567013;0,167626941;-0,199443494;0,655972733;-6,589774019;0,198007898;-1,628459666;45,6214872;70,9114813;108,7822471;-3,882550237;-2,94250418;-0,014344794;45,0021307;74,87448277;1,085699758;-4,189330095;0,170034823;4,908006075;49,82476003;73,63593968;119,049204;1,604434209;-9,208292244;-1,865529375;42,39651516;71,4600111;-2,540177731
-5,246589438;0,928122316;12,19983681;43,18266445;71,62347305;106,0022974;29,8943714;-6,551707424;-6,294526676;44,37756458;72,44740595;-2,440714771;-6,448858662;-0,645855317;11,58260129;33,42550835;67,16077523;106,2894382;28,62618999;1,039858149;-6,1031018;42,95109604;73,53062948;0,791436109;-0,097765465;-0,250999285;0,378637636;0,680999176;0,165226073;-0,189207128;0,67692456;-0,1153553;-0,244671592;0,383801265;0,697561552;0,167626828;-0,19945741;0,655973712;-6,590635441;0,199074555;-1,617478376;45,61543626;70,9116247;108,7794471;-3,884091235;-2,941788893;-0,014597323;45,00036192;74,87252524;1,084674648;-4,193812428;0,167214677;4,919077225;49,81806529;73,63384967;119,0479744;1,603369781;-9,207626631;-1,865777252;42,39529163;71,45925284;-2,541033203
-5,246243987;0,924420066;12,27871939;43,10762108;71,56983094;105,5913425;30,25734591;-6,506252729;-6,349864192;44,37646199;72,44641935;-2,441590671;-6,449562225;-0,646019707;11,63952633;33,3519772;67,10873885;105,8997722;28,93715491;1,07874362;-6,119875095;42,95133861;73,53129886;0,791383124;-0,097755708;-0,251005467;0,378639538;0,680999692;0,165239611;-0,189207671;0,676920144;-0,115367209;-0,244676472;0,383794715;0,69755539;0,167623854;-0,19946917;0,655976452;-6,591667611;0,200130136;-1,606174633;45,60918198;70,91157878;108,776728;-3,885576934;-2,94101931;-0,014940954;44,99866829;74,87060566;1,083637264;-4,197872789;0,162545014;4,928663721;49,81162893;73,63185798;119,0469831;1,602194742;-9,206906411;-1,866155092;42,39503162;71,45883268;-2,542061633
-5,245889182;0,92076854;12,35849858;43,03252609;71,51613072;105,1741132;30,62428005;-6,459466033;-6,404217001;44,37529153;72,44541689;-2,44248309;-6,45039815;-0,64651722;11,69771707;33,27725332;67,05488198;105,5023373;29,25530963;1,118762646;-6,136676087;42,95139753;73,53190123;0,791426919;-0,097745666;-0,251011772;0,378641345;0,680999953;0,165254327;-0,189208361;0,676915565;-0,115379511;-0,244681088;0,383788696;0,697548881;0,167621201;-0,19948166;0,65597951;-6,592553737;0,200661138;-1,595031781;45,60272276;70,9110576;108,7745988;-3,886878957;-2,940099455;-0,015448284;44,99682478;74,86859904;1,082614553;-4,201867339;0,158009399;4,938329245;49,8049035;73,62969603;119,0463584;1,600862914;-9,206117208;-1,866420389;42,39453484;71,45827958;-2,543097091
-5,245707989;0,917164643;12,43916954;42,9576347;71,46119251;104,7478477;30,99673296;-6,411755702;-6,456613076;44,37407932;72,44451006;-2,443426602;-6,45109837;-0,646644909;11,75715539;33,20136601;66,99940094;105,0990398;29,58158592;1,158826338;-6,151916135;42,95101979;73,53261109;0,791958403;-0,097735132;-0,251018444;0,378642912;0,680999719;0,16527115;-0,189209959;0,676910735;-0,115391908;-0,244685946;0,383782469;0,697541306;0,167620947;-0,199496638;0,655982179;-6,593457542;0,200949224;-1,584326922;45,59647082;70,91003105;108,7725714;-3,888620626;-2,939095591;-0,015859504;44,9947302;74,86646085;1,081918508;-4,20620625;0,153759002;4,948438776;49,79807606;73,62778976;119,0456931;1,599404818;-9,205301205;-1,866659712;42,39402738;71,45771457;-2,544171987
-5,245799716;0,913413914;12,52034536;42,88291805;71,4057377;104,317254;31,37407712;-6,363242701;-6,507689298;44,37247654;72,44352164;-2,444414178;-6,451793214;-0,647037434;11,81801643;33,12374893;66,94284576;104,6889227;29,91448174;1,198024225;-6,165418362;42,95009203;73,53316924;0,792338413;-0,097724362;-0,251025141;0,37864475;0,680998495;0,165289255;-0,189212753;0,676906213;-0,11540464;-0,244690904;0,383776245;0,697534528;0,167622943;-0,199513278;0,655983213;-6,594173129;0,201559709;-1,57341516;45,58991113;70,90884582;108,7711548;-3,890448887;-2,938057435;-0,015993807;44,99220596;74,86404382;1,081238433;-4,210815531;0,151709564;4,960404412;49,79084747;73,6254498;119,0445153;1,597954744;-9,204469066;-1,866839829;42,39285358;71,45688001;-2,54514211
-5,246007199;0,910004526;12,60394222;42,80654406;71,34901035;103,8819426;31,76076341;-6,314731213;-6,559372764;44,37102692;72,44266115;-2,445388743;-6,452418548;-0,647719147;11,87883312;33,04546897;66,88523992;104,2744992;30,25267009;1,237147774;-6,177553697;42,94905581;73,53368499;0,792713113;-0,097713313;-0,251031986;0,378646451;0,680997326;0,165306926;-0,189215005;0,67690188;-0,115417416;-0,244695918;0,38376997;0,697527589;0,167625389;-0,19953008;0,655984222;-6,59489155;0,202276277;-1,56244972;45,58307413;70,90740429;108,7696707;-3,892090141;-2,937181022;-0,016346026;44,98979865;74,86164981;1,080573399;-4,215338341;0,149675718;4,972008378;49,78354307;73,62313169;119,0431998;1,596279278;-9,203660526;-1,867137226;42,39160694;71,45601648;-2,5460896
